,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.02367313,  0.10084246, -1.91278301, -0.14949989, -3.17888429]), 'Test RMSE': array([-14.92449628, -17.32222307, -14.73800424, -35.68607027,
       -23.24993756]), 'Test MAE': array([ -8.71293355,  -8.02122963,  -9.67754187, -15.21322439,
       -13.71748702])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.05328515,  0.06700277, -1.10954756,  0.07195545, -0.66147778]), 'Test RMSE': array([-14.69642343, -17.64517247, -12.54236025, -32.06481012,
       -14.66016596]), 'Test MAE': array([ -6.94921741,  -8.28892516,  -8.63428332, -12.96229709,
       -10.96014242])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.02689604, -0.07435484, -8.03427046, -0.04117004, -2.59224353]), 'Test RMSE': array([-15.30612657, -18.93475125, -25.95560491, -33.9629254 ,
       -21.5563141 ]), 'Test MAE': array([ -9.10681119,  -7.67271329, -12.71126573, -13.08283217,
       -11.64053147])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03852333,  0.03661149, -1.79122809,  0.06107119, -1.17861157]), 'Test RMSE': array([-15.39253646, -17.93025484, -14.42720739, -32.25229275,
       -16.78732587]), 'Test MAE': array([ -5.93299826,  -7.00336764,  -9.44280514, -12.85296801,
       -11.39341773])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.22036168, -0.04924816, -1.97434987, -0.06783054, -0.94311764]), 'Test RMSE': array([-16.68577341, -18.71219953, -14.89294678, -34.3950092 ,
       -15.85408438]), 'Test MAE': array([ -9.56711299,  -9.0864706 ,  -9.13519252, -14.16181569,
        -9.57285243])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-9.63051476e-04,  5.88274825e-02, -1.07666633e+00,  7.20557175e-02,
       -7.37144216e-01]), 'Test RMSE': array([-15.11162211, -17.72231084, -12.44422836, -32.06307791,
       -14.99027345]), 'Test MAE': array([ -7.87074453,  -8.28252702,  -8.67109108, -13.18082371,
       -11.52456075])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-3.81530754e-01, -1.24766433e-01, -6.34916747e+00,  5.01627403e-03,
       -1.96320530e+00]), 'Test RMSE': array([-17.75343277, -19.37389335, -23.41012231, -33.20108289,
       -19.57818775]), 'Test MAE': array([-10.35173427,  -8.59671329, -11.32564336, -12.01699301,
        -9.75665734])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.0373004 ,  0.04186294, -1.77813475,  0.05952539, -1.20310184]), 'Test RMSE': array([-15.38347091, -17.88131895, -14.39332939, -32.27883095,
       -16.88141726]), 'Test MAE': array([ -5.93343962,  -7.22367005,  -9.62285067, -12.85509226,
       -11.44657195])}"
"measuring NO2,measuring O3 1,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.47992636, -0.1127533 , -2.01062082,  0.04224042, -1.71907677]), 'Test RMSE': array([-18.37477855, -19.27015359, -14.98347823, -32.57410649,
       -18.75436449]), 'Test MAE': array([-11.27682618,  -9.60293896,  -9.46784283, -13.47610624,
       -12.43973697])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.02167663,  0.0773701 , -0.30759177,  0.06145579, -0.86177056]), 'Test RMSE': array([-15.26717879, -17.54686334,  -9.87462701, -32.24568647,
       -15.5186771 ]), 'Test MAE': array([ -8.69876777,  -8.8042115 ,  -6.02447513, -13.13958168,
       -12.29204525])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17441081, -0.21830504, -4.69569843, -0.0110606 , -2.25435067]), 'Test RMSE': array([-16.36862059, -20.16339932, -20.60905623, -33.46823841,
       -20.51746928]), 'Test MAE': array([ -8.11167133,  -8.71343357, -11.31735664, -12.31581119,
       -10.32985315])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.04186036,  0.06463666, -0.99632531,  0.0497479 , -1.38677192]), 'Test RMSE': array([-15.41724662, -17.66753272, -12.20113599, -32.44618789,
       -17.57102422]), 'Test MAE': array([ -6.05847413,  -7.82278027,  -8.55022493, -12.80736825,
       -11.88177594])}"
"measuring NO2,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.33263014, -0.09312972, -2.397888  ,  0.03404771, -2.1999122 ]), 'Test RMSE': array([-17.43640214, -19.0994817 , -15.91802348, -32.71312997,
       -20.34513843]), 'Test MAE': array([-10.84382189,  -9.08095583, -10.5373094 , -12.37920681,
       -13.16099349])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01401212,  0.06986212, -1.12512682,  0.07190895, -0.67937485]), 'Test RMSE': array([-14.9981554 , -17.61811327, -12.58858847, -32.06561343,
       -14.73891248]), 'Test MAE': array([ -7.96756262,  -8.29072984,  -8.73361532, -13.03897495,
       -11.01613167])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.20269301, -0.23645504, -7.87772075, -0.01819537, -2.1934404 ]), 'Test RMSE': array([-16.56454282, -20.3130387 , -25.72973722, -33.5861187 ,
       -20.32455405]), 'Test MAE': array([ -8.87272727,  -8.67481818, -14.01991608, -12.37255245,
       -10.49499301])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.02902973,  0.05545311, -1.79409203,  0.05841254, -1.22890366]), 'Test RMSE': array([-15.32201993, -17.75405222, -14.43460699, -32.2979229 ,
       -16.97998359]), 'Test MAE': array([ -5.98194829,  -7.15023282,  -9.63344695, -12.85274945,
       -11.58721468])}"
"measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.00596191,  0.04868476, -1.98833687,  0.03642837, -3.1004259 ]), 'Test RMSE': array([-15.14930917, -17.81754889, -14.92792304, -32.67279303,
       -23.03064505]), 'Test MAE': array([ -6.35945588,  -8.09694796, -10.58347674, -13.19512157,
       -14.66419054])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01397494,  0.07290278, -1.08916455,  0.07222866, -0.69087747]), 'Test RMSE': array([-14.99843823, -17.58929248, -12.48161937, -32.06008993,
       -14.78930229]), 'Test MAE': array([ -7.93794316,  -8.04929058,  -8.64562468, -13.02243202,
       -11.13772405])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 0.04605757, -0.06298506, -6.34716254,  0.02397796, -2.6796642 ]), 'Test RMSE': array([-14.75241583, -18.83429255, -23.40692883, -32.88319984,
       -21.81703414]), 'Test MAE': array([ -6.2073007 ,  -8.05681119, -11.99565035, -12.50972727,
       -11.09008392])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.05316677,  0.03450599, -1.71236028,  0.07448904, -1.37640476]), 'Test RMSE': array([-15.50067584, -17.94983754, -14.22192222, -32.02101122,
       -17.53282204]), 'Test MAE': array([ -5.96340369,  -7.08705571,  -9.55203341, -13.03067143,
       -11.88091334])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.29720541, -0.05016177, -1.83336628,  0.02483293, -1.26761754]), 'Test RMSE': array([-17.20308901, -18.72034433, -14.53570068, -32.86879433,
       -17.12681166]), 'Test MAE': array([-10.37815897,  -8.79502181,  -9.51994416, -13.25280492,
       -10.51428497])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.36363516,  0.05347547, -0.61856155,  0.09859204, -0.16604338]), 'Test RMSE': array([-17.63807385, -17.7726287 , -10.98624348, -31.60130037,
       -12.28143097]), 'Test MAE': array([-14.56256598,  -9.5177487 ,  -7.23797138, -12.20055384,
        -7.99510546])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.11031962, -0.23615152, -6.62802449, -0.03025477, -2.10090441]), 'Test RMSE': array([-15.91571186, -20.31054532, -23.85012449, -33.78442852,
       -20.02791812]), 'Test MAE': array([ -8.07202098,  -8.80902098, -12.64995804, -12.391     ,
        -9.94317483])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.06411913,  0.1203822 , -0.87107382,  0.06894201, -0.39557453]), 'Test RMSE': array([-14.61209028, -17.13297323, -11.81218043, -32.11682646,
       -13.43594248]), 'Test MAE': array([ -5.9752572 ,  -6.8436527 ,  -8.11571142, -12.55361686,
        -8.25226877])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.69212927,  0.01396811, -2.50378787,  0.00410444, -2.53091962]), 'Test RMSE': array([-19.64802176, -18.13974638, -16.16417387, -33.2162927 ,
       -21.37152601]), 'Test MAE': array([-12.22264817,  -8.56193808, -10.24195814, -14.22981394,
       -12.60066955])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.36407271,  0.07291757, -0.90441688,  0.09732283, -0.2384661 ]), 'Test RMSE': array([-17.64090342, -17.58915221, -11.91696385, -31.62354037,
       -12.65708448]), 'Test MAE': array([-14.53318937,  -9.16187492,  -8.04518528, -12.24242722,
        -8.4137974 ])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.14927351, -0.22180897, -7.19791798, -0.04355356, -2.48983769]), 'Test RMSE': array([-16.19249459, -20.19237416, -24.72500541, -34.00177835,
       -21.24683437]), 'Test MAE': array([ -8.16892308,  -8.53334266, -13.16325874, -12.39867832,
       -10.53174825])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10192635,  0.10410998, -1.18171729,  0.06987404, -0.93603893]), 'Test RMSE': array([-14.31390195, -17.29072007, -12.75509939, -32.10074736,
       -15.82518007]), 'Test MAE': array([ -6.68107733,  -6.92035233,  -8.56454982, -12.55220202,
       -10.49599111])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01065235,  0.04481477, -1.64757966, -0.02335919, -3.45518935]), 'Test RMSE': array([-15.0236869 , -17.85375335, -14.05106131, -33.67117781,
       -24.00627082]), 'Test MAE': array([ -8.82797978,  -8.03346083,  -9.3528341 , -13.37808722,
       -13.90584593])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.26006051,  0.07177115, -0.88869184,  0.09665382, -0.22470999]), 'Test RMSE': array([-16.95499873, -17.60002411, -11.86766183, -31.63525704,
       -12.58659472]), 'Test MAE': array([-13.57428532,  -8.90407593,  -8.069219  , -12.03647815,
        -8.37427294])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.02746438, -0.07435484, -8.14026572, -0.04117004, -2.59224353]), 'Test RMSE': array([-15.31036161, -18.93475125, -26.10742394, -33.9629254 ,
       -21.5563141 ]), 'Test MAE': array([ -9.11267832,  -7.67271329, -12.83295804, -13.08283217,
       -11.64053147])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10061031,  0.09783022, -1.19304738,  0.07107839, -0.95157486]), 'Test RMSE': array([-14.32438598, -17.35121407, -12.7881764 , -32.07995815,
       -15.88854854]), 'Test MAE': array([ -6.71209062,  -6.74930068,  -8.44118169, -12.56154623,
       -10.51988796])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.29495395, -0.0146045 , -2.30180312, -0.05974039, -1.0758615 ]), 'Test RMSE': array([-17.18815354, -18.40069062, -15.69134595, -34.26446889,
       -16.38667365]), 'Test MAE': array([-10.30157053,  -8.80193927,  -9.69154827, -13.70165316,
       -10.43157814])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.35735422,  0.05095968, -0.87141283,  0.09935232, -0.24409622]), 'Test RMSE': array([-17.59740622, -17.79623222, -11.81325048, -31.58797076,
       -12.68582172]), 'Test MAE': array([-14.45477532,  -9.15231224,  -8.12718211, -12.22211711,
        -8.55249862])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-3.81530754e-01, -1.24766433e-01, -6.34916747e+00,  5.01627403e-03,
       -1.96320530e+00]), 'Test RMSE': array([-17.75343277, -19.37389335, -23.41012231, -33.20108289,
       -19.57818775]), 'Test MAE': array([-10.35173427,  -8.59671329, -11.32564336, -12.01699301,
        -9.75665734])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10183261,  0.10279586, -1.19731286,  0.06985072, -0.96040784]), 'Test RMSE': array([-14.31464901, -17.30339673, -12.80060687, -32.10114965,
       -15.92446434]), 'Test MAE': array([ -6.68559437,  -6.91563424,  -8.5781568 , -12.55495008,
       -10.54069217])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.13521771,  0.04646061, -2.22748506, -0.04239706, -1.3596641 ]), 'Test RMSE': array([-16.09317153, -17.83836518, -15.51374796, -33.98293221,
       -17.47095761]), 'Test MAE': array([ -9.84766087,  -9.17933223,  -9.75188848, -14.31304435,
       -12.23075702])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.42032126,  0.02108354, -0.15648282,  0.07469463, -0.52561084]), 'Test RMSE': array([-18.00094709, -18.07417768,  -9.28654579, -32.01745446,
       -14.0479677 ]), 'Test MAE': array([-14.98837731,  -9.93451551,  -5.44271464, -12.386466  ,
       -10.71195672])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17441081, -0.21830504, -4.69569843, -0.0110606 , -2.25435067]), 'Test RMSE': array([-16.36862059, -20.16339932, -20.60905623, -33.46823841,
       -20.51746928]), 'Test MAE': array([ -8.11167133,  -8.71343357, -11.31735664, -12.31581119,
       -10.32985315])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.02773894,  0.13933197, -0.67784406,  0.06391781, -1.12808342]), 'Test RMSE': array([-14.89338813, -16.94741904, -11.18562893, -32.20336481,
       -16.59151109]), 'Test MAE': array([ -8.48052101,  -7.5502831 ,  -7.74057441, -12.62365121,
       -10.95965663])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.36349836,  0.0233463 , -1.25594228,  0.04233014, -1.5187246 ]), 'Test RMSE': array([-17.63718913, -18.05327634, -12.97025764, -32.57258074,
       -18.05019755]), 'Test MAE': array([-11.44234189,  -8.27539856,  -9.18732978, -12.20771307,
       -12.19320223])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.2020264 ,  0.07857256, -0.89543391,  0.09869193, -0.26115392]), 'Test RMSE': array([-16.55995166, -17.53542521, -11.88882499, -31.59954941,
       -12.77249273]), 'Test MAE': array([-13.13994831,  -8.93095252,  -8.09913842, -12.20602322,
        -8.70299012])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.20269301, -0.23645504, -7.87772075, -0.01819537, -2.1934404 ]), 'Test RMSE': array([-16.56454282, -20.3130387 , -25.72973722, -33.5861187 ,
       -20.32455405]), 'Test MAE': array([ -8.87272727,  -8.67481818, -14.01991608, -12.37255245,
       -10.49499301])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.03429796,  0.10296974, -1.19281085,  0.069901  , -0.95894931]), 'Test RMSE': array([-14.84306662, -17.3017199 , -12.78748674, -32.10028206,
       -15.91853942]), 'Test MAE': array([ -7.9862852 ,  -6.90857292,  -8.53639014, -12.55049663,
       -10.50143362])}"
